id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
9e379cb5-9776-464d-947b-9b1729a67580,Ana Nogueira,1950-08-13,407.756.469-39,71328154,Freitas,TO,Brasil,M,61 1445-1073,40775646939@exemplo.com.br,2023-06-17
b6e29d6a-8f31-48ca-b3d4-662e811da666,Ravi Lucca Novais,1991-10-31,921.510.580-69,55464-529,Gomes dos Dourados,MG,Brasil,F,+55 (051) 6104-1796,92151058069@exemplo.com.br,2023-10-07
21025ef0-2a0e-4f7c-bf6b-d829df275681,Caroline Sá,1963-03-28,761.272.035-39,00118-325,da Luz,PB,Brasil,M,+55 41 8442 0675,76127203539@exemplo.com.br,2024-11-06
34ee6d62-e829-48d8-aa5e-da81dafe5d0d,Ian Moura,1998-12-10,169.049.950-69,39372-675,Porto de Freitas,RS,Brasil,M,+55 (084) 7399 5989,16904995069@exemplo.com.br,2024-12-03
cea85fbd-90a5-425a-9fe7-912f3318fdda,Davi da Rosa,2005-04-23,128.746.602-22,33285-973,Nascimento do Amparo,SC,Brasil,M,84 7807-2541,12874660222@exemplo.com.br,2024-01-18
71212db0-6d18-47f9-aa8d-6746921f061d,Dr. Dom Moura,1938-07-18,566.991.831-24,02684424,Fogaça,MT,Brasil,F,11 4745-5286,56699183124@exemplo.com.br,2025-01-26
b2b01c8c-ed71-426c-8eb6-6c28b8d89f28,Aurora Santos,1939-01-17,265.097.290-75,87927020,Costela de Peixoto,MA,Brasil,M,(041) 6123-4037,26509729075@exemplo.com.br,2023-08-31
7940dc71-566d-44e8-b494-4aa72ef8525f,Dr. Vinicius Casa Grande,2003-06-18,635.155.193-45,37224827,Rios,PR,Brasil,F,+55 (041) 7016 7127,63515519345@exemplo.com.br,2024-10-31
68823e16-1c54-42b4-9d81-791bba96dfb7,Maria Eduarda Nunes,1944-03-30,913.014.356-22,59899844,Oliveira do Sul,RO,Brasil,F,81 2119-6741,91301435622@exemplo.com.br,2024-09-22
33729ca3-aef0-402e-a216-30a9449066fc,Beatriz Oliveira,1992-11-08,865.451.796-50,65192-758,Costa,MT,Brasil,M,51 3887 3968,86545179650@exemplo.com.br,2025-05-01
e0808f8a-0182-4ddb-a773-578a615ea5c3,Luiz Miguel Camargo,2005-05-11,495.910.514-78,44314003,da Mata dos Dourados,MG,Brasil,M,+55 (031) 9627-1612,49591051478@exemplo.com.br,2024-12-30
42c415c5-40f4-4a48-a6e5-ee463aa5319f,Rafael Fernandes,1975-03-26,718.991.690-01,71169395,Ferreira das Flores,AL,Brasil,F,+55 (084) 9614 2538,71899169001@exemplo.com.br,2024-01-01
ad9508bc-a830-431c-9ead-4ecb88cfb6dd,João Abreu,1976-10-12,829.500.758-48,18295-669,Campos,PR,Brasil,F,+55 21 9752-2097,82950075848@exemplo.com.br,2023-12-27
a61e4220-233b-42bd-828d-14272b0c0e97,Apollo Araújo,1945-06-23,119.714.728-50,37333-849,Farias,DF,Brasil,F,51 2468 2833,11971472850@exemplo.com.br,2023-10-08
b2f8e94b-0e95-4fbf-a530-2bd3a9cec559,Arthur Nunes,1976-04-04,221.855.189-24,90103323,Silveira,TO,Brasil,F,+55 (061) 3704 9162,22185518924@exemplo.com.br,2024-02-11
1f1afe59-43e7-48f7-acbd-09c7c56318fd,Laís Viana,1996-09-13,917.035.576-42,56536063,Rodrigues,MS,Brasil,F,0900 482 2419,91703557642@exemplo.com.br,2024-06-24
201a2e83-2951-485b-9a9c-3588e8103cef,Catarina Andrade,1998-12-22,024.967.304-57,29644-228,Leão,ES,Brasil,M,(081) 3799 9397,02496730457@exemplo.com.br,2025-04-20
49f46166-34e5-453b-b06f-065d91f6580d,Theodoro Souza,1997-09-20,951.879.604-50,74638938,Melo,RR,Brasil,M,+55 81 1643-3880,95187960450@exemplo.com.br,2025-05-05
a80fb551-5503-4130-a55a-7569f327d75e,Samuel Viana,1942-01-20,619.182.306-95,62363-605,da Luz,BA,Brasil,M,71 3620-4985,61918230695@exemplo.com.br,2023-09-07
6eb6443f-9a2b-4a5e-bdfa-b36a2b19e171,Srta. Eloá Almeida,1976-12-21,067.078.260-86,15831-294,Araújo do Norte,AL,Brasil,M,+55 (081) 4371-0812,06707826086@exemplo.com.br,2025-02-16
323124ec-3e0c-4435-a287-79aa017f216c,Cauê Melo,1968-02-23,644.130.424-01,66145208,da Costa de Casa Grande,AP,Brasil,F,+55 (081) 9410-3132,64413042401@exemplo.com.br,2023-12-07
a822490b-3612-407c-b456-c6c43c2f7cdd,Manuella Cunha,1963-02-11,257.737.079-02,22229-008,Fonseca do Sul,PR,Brasil,M,+55 21 5047-6981,25773707902@exemplo.com.br,2023-08-11
5a7a6f45-df2a-4b91-bfd5-17ed92199663,Maya Marques,1999-07-28,156.826.376-53,91294767,Sales das Pedras,AP,Brasil,M,+55 (011) 1156-8962,15682637653@exemplo.com.br,2024-05-21
a63e150c-03fb-4643-85b9-fceddcac305f,Aylla Albuquerque,1976-12-04,328.545.236-44,30983-234,Ferreira,SE,Brasil,M,(061) 0783 7192,32854523644@exemplo.com.br,2024-10-20
e256e572-342d-47d3-a452-4e7fdcdf8a48,Bruna Silveira,1938-09-04,705.463.676-71,74947-681,Pires da Serra,RJ,Brasil,M,51 4299 7823,70546367671@exemplo.com.br,2024-04-20
0213822f-0d8d-4250-acc4-561c07ecca61,Maria Flor Farias,1978-06-12,610.199.986-28,78196754,Vieira da Serra,AM,Brasil,M,21 1550 7227,61019998628@exemplo.com.br,2024-10-20
de4dfeca-05c3-4499-aea7-28d1dd6df04c,Kevin Fernandes,1940-07-27,643.440.054-07,31015218,Cardoso de Gomes,CE,Brasil,M,(084) 3158 4601,64344005407@exemplo.com.br,2024-06-08
10cb0207-7e2a-4709-9ff5-7a8e9d0549c1,Gabrielly Peixoto,1979-07-12,971.528.261-30,75342-980,da Cruz,MT,Brasil,M,81 2497 0716,97152826130@exemplo.com.br,2024-01-20
3a113189-0470-4cdc-98ac-55215808ff47,Dra. Eloah Souza,1955-05-28,135.773.914-14,12938-409,Nunes,AC,Brasil,M,(084) 7134-2545,13577391414@exemplo.com.br,2024-08-25
3bb452d8-78cc-4b18-86e7-9fc25d850c84,Maria Isis Borges,1936-12-10,279.685.377-65,54299-955,Caldeira de Guerra,CE,Brasil,M,61 6087 5328,27968537765@exemplo.com.br,2023-07-03
9c601fc8-bb62-4ac8-a0c7-43720c0d959a,Ana Julia Pacheco,1998-01-19,668.032.203-08,94179-034,Martins,CE,Brasil,F,(071) 2611-3094,66803220308@exemplo.com.br,2024-05-23
79561628-c7cb-4dfc-a0a7-62e5f98769d4,Miguel da Conceição,1976-02-13,217.861.077-11,18251715,Cavalcante,BA,Brasil,M,+55 61 4820-1577,21786107711@exemplo.com.br,2024-12-31
218bc086-05cb-48d8-8270-21386fd8ddfb,Sr. Léo Campos,1935-03-06,641.736.509-86,93865937,Pimenta,RS,Brasil,M,31 5849-2252,64173650986@exemplo.com.br,2024-09-27
2c224366-416e-4dce-845b-ae3efa8830ae,Emanuelly Pires,1999-12-30,777.769.973-43,03991-917,Fernandes,AP,Brasil,F,(061) 5402-1777,77776997343@exemplo.com.br,2024-01-06
d319965e-d1fa-4e58-b05f-ec09f76662f6,Stella Borges,1986-11-03,493.405.930-57,69376124,Pires,DF,Brasil,F,+55 84 7777 6764,49340593057@exemplo.com.br,2023-11-05
06cf4ece-9a1a-4601-9136-7d5c4247833c,Dra. Heloísa Albuquerque,1999-06-22,485.872.450-55,17574-872,Moura,SC,Brasil,M,(061) 9603-0222,48587245055@exemplo.com.br,2023-10-30
fab93a9f-3f50-470c-afd0-21f459a528ae,Hadassa Fogaça,1940-12-02,680.568.008-58,44439-412,Siqueira,GO,Brasil,M,+55 (061) 5148 6796,68056800858@exemplo.com.br,2024-12-26
3b395bfe-8701-4dd4-9e37-55559e4f5be5,Liz Pastor,2001-07-03,364.943.201-91,17828-716,Sales de Goiás,SC,Brasil,F,(021) 7301 2958,36494320191@exemplo.com.br,2024-10-06
1e8a047f-50cb-43ae-8ca1-4253724685a8,Josué Moraes,1959-02-13,419.347.714-07,12414-725,Câmara da Prata,RR,Brasil,M,51 6504 8195,41934771407@exemplo.com.br,2023-09-26
4508a220-0b5e-440f-831a-99da6d691b3c,Diego Moraes,1937-04-28,770.912.722-43,89568-998,Pires do Norte,MG,Brasil,F,(041) 8993 7153,77091272243@exemplo.com.br,2023-09-18
8566003e-cb81-4b9b-8f64-7a1f37f33ecb,Luana Fernandes,1940-09-13,810.137.987-10,87977-325,Freitas,MA,Brasil,F,0300-048-4577,81013798710@exemplo.com.br,2023-06-26
fb4ca679-e3e5-41cb-b9a3-fe4e43190965,Gael Campos,1992-11-15,871.633.033-53,06207797,Gonçalves,RO,Brasil,M,+55 (084) 2820-6886,87163303353@exemplo.com.br,2023-09-03
6c4746b8-a253-4e0f-b0be-828f761ad682,Enzo Pastor,1948-10-29,352.068.220-29,24176712,Souza,SE,Brasil,M,41 0272 7856,35206822029@exemplo.com.br,2024-06-04
e391c109-3bf1-4f74-b94f-168ec81ee662,Mariana Fonseca,1947-12-05,041.290.126-91,33005327,Novaes,ES,Brasil,M,(031) 9513 4409,04129012691@exemplo.com.br,2023-12-25
646cddfd-feac-44d2-b60b-084a67b46c5e,Alexandre Novaes,1997-11-20,545.114.400-91,64375-973,Novais,RO,Brasil,F,+55 41 4038 8096,54511440091@exemplo.com.br,2024-09-26
5d7d7122-a458-405f-9837-05affb60347d,Catarina Garcia,1958-11-01,464.141.198-03,33437-391,Fogaça,RN,Brasil,F,71 1116 5829,46414119803@exemplo.com.br,2025-04-07
e781165c-da5e-45df-bec6-cb41a6b8649b,Marcela Alves,1981-06-07,197.756.335-81,19483-118,da Costa do Galho,PB,Brasil,F,+55 (081) 3440 0782,19775633581@exemplo.com.br,2024-10-29
73ed7cef-92e1-4825-aad5-557e4d3857b4,Srta. Eloá Silva,1956-09-15,579.894.007-00,45819721,Nascimento de Minas,SC,Brasil,F,(031) 9698 4939,57989400700@exemplo.com.br,2024-12-08
d2e50880-1369-4203-9032-ea376380d0be,Raquel Moura,1944-02-21,333.620.048-02,00938317,Carvalho,PE,Brasil,F,21 6671-9799,33362004802@exemplo.com.br,2023-11-01
6637b2c4-5cc8-4740-8077-304e7ee25ecb,Benicio Gomes,1959-05-05,502.995.888-12,47476-916,Freitas,AL,Brasil,M,(021) 3553-2953,50299588812@exemplo.com.br,2025-05-05
70e76c12-ff1b-4c4b-b941-c7bd629f7cd9,Pedro Miguel da Cruz,1959-05-17,231.087.731-21,15763172,Costela dos Dourados,AC,Brasil,M,21 5077-7531,23108773121@exemplo.com.br,2023-09-15
0cce93d9-ead2-4b65-ba97-8f2ced550486,Caio Rezende,1944-05-12,104.783.331-59,17446205,Pastor,DF,Brasil,M,(084) 7346-5087,10478333159@exemplo.com.br,2024-11-20
1ef355bb-c69d-437e-86de-3aebd935ae8d,Sr. Levi da Mata,1953-04-22,956.095.992-98,56307705,da Cruz,SP,Brasil,F,51 7760 3147,95609599298@exemplo.com.br,2024-09-22
89665350-2dcd-4514-a830-121a294b0e10,Maitê Cassiano,1959-03-02,204.898.882-10,74230-190,da Cruz Alegre,AP,Brasil,F,(081) 9741 8681,20489888210@exemplo.com.br,2024-11-10
94a8c397-acc1-4bbd-92f8-6ad6ed42d14c,Bianca Machado,2004-01-09,365.050.193-08,29930-444,Moraes,PR,Brasil,M,0800 824 5586,36505019308@exemplo.com.br,2024-10-26
2950f4bc-65ee-4a03-9edf-1c399ad30857,Maria Flor Araújo,1937-02-10,765.570.558-52,43133-185,Souza da Praia,AC,Brasil,M,(011) 4775 1072,76557055852@exemplo.com.br,2023-10-21
8e84af30-d486-4e66-87cb-b4791f1665c7,Mateus da Luz,1940-03-31,963.009.279-18,97805-007,Vasconcelos,RR,Brasil,M,(031) 1151-1822,96300927918@exemplo.com.br,2025-05-07
19b51ad2-e165-488f-986b-e81a699da50d,Sra. Juliana Câmara,1945-07-17,509.825.969-82,72716-797,Silveira de Goiás,PA,Brasil,M,31 1733 4643,50982596982@exemplo.com.br,2023-10-26
6cbcc3b1-01ff-4a0d-a0d2-91fc19d93453,Juan Duarte,1987-05-18,998.855.313-62,32567-947,Albuquerque dos Dourados,DF,Brasil,F,+55 61 5562 1266,99885531362@exemplo.com.br,2023-12-27
1845e294-ffa7-4be5-82da-02edc8497257,Yasmin Freitas,1980-02-21,318.909.554-30,31711488,Pimenta,PA,Brasil,M,+55 (031) 7484 7113,31890955430@exemplo.com.br,2023-06-15
169e45cc-b9b8-475d-8e87-6813efaba141,Luna da Paz,2001-11-05,010.062.042-50,91014-515,Souza das Flores,SE,Brasil,F,21 0502-8381,01006204250@exemplo.com.br,2024-09-02
56ec5b96-8046-47af-b812-94cf357992ba,Vinícius Santos,1981-06-14,434.262.812-11,07354-814,Silva do Norte,PB,Brasil,M,11 9012 8528,43426281211@exemplo.com.br,2024-11-20
61285b0b-3847-4a89-8332-6a889a039e9b,Yuri Vargas,1938-12-09,650.171.368-20,66774-091,Aparecida,GO,Brasil,F,41 3680-9414,65017136820@exemplo.com.br,2023-09-14
96d03fe1-54ca-46d7-9ded-2793f8b69b2f,Aylla Souza,1994-06-18,662.441.914-03,19789919,Santos,RN,Brasil,F,84 1238-0148,66244191403@exemplo.com.br,2025-03-30
74b31296-31f5-40f7-803c-a55ed349039c,Ana Liz Moreira,1984-06-15,313.305.773-21,31911-060,Nogueira do Sul,GO,Brasil,M,+55 (081) 4888-2708,31330577321@exemplo.com.br,2025-01-19
c42fa6ba-6e5a-4ff8-8f05-601cee0cfb70,Dr. André Nunes,2004-07-28,786.020.108-09,91754748,Albuquerque,SP,Brasil,M,61 1089 7335,78602010809@exemplo.com.br,2024-08-10
8f9f9508-50f0-40bd-9f93-7729a5d811f9,Cauê Rocha,1942-08-02,527.498.782-62,39061338,Cavalcante,PA,Brasil,F,(081) 1218-0009,52749878262@exemplo.com.br,2023-12-03
5543aaf0-7bfd-4c4b-9591-e8290607a543,Mateus Silveira,1965-06-22,465.176.826-24,47312-933,da Paz,DF,Brasil,M,31 9169 8632,46517682624@exemplo.com.br,2025-05-28
83ea5767-04f1-4c65-8a78-77e98b3e8f86,Elisa Guerra,1941-10-08,417.862.162-60,45658410,Caldeira,RO,Brasil,M,(021) 0054 8924,41786216260@exemplo.com.br,2023-12-28
f1f7152a-81fb-433d-a68b-521172098d48,Murilo das Neves,1987-10-05,281.656.661-23,12223-934,Sousa,BA,Brasil,M,41 7384 8455,28165666123@exemplo.com.br,2023-11-26
67dd178c-2343-470d-945c-cb0d4eb27db7,Stephany Almeida,1944-10-24,499.870.323-21,58529-854,Viana do Galho,RN,Brasil,M,(041) 9618-8300,49987032321@exemplo.com.br,2024-01-21
52be4263-a9d3-4bb2-884c-d02522d5956b,Catarina Pacheco,1977-12-10,016.260.981-26,46530568,Camargo da Mata,ES,Brasil,M,+55 21 2491-1227,01626098126@exemplo.com.br,2024-05-14
0f356e1f-f42b-4505-8c6a-032ec6eabfad,Maitê Teixeira,1944-02-20,185.542.584-95,12181531,Vieira,CE,Brasil,M,0800 667 8761,18554258495@exemplo.com.br,2024-05-30
6090a15f-62cd-4fc1-953d-dd48dd13fb07,Francisco Viana,1989-09-14,130.869.756-83,44606-670,da Paz,PR,Brasil,F,+55 61 3429 5108,13086975683@exemplo.com.br,2024-10-09
bd772056-9985-4b98-a757-bd5b3af7aa93,João Pedro da Rocha,1973-09-08,416.924.744-07,15975-405,Albuquerque,PI,Brasil,F,0900 491 1044,41692474407@exemplo.com.br,2023-12-09
026232ce-5898-4957-aebb-4d3ad10ebb45,Oliver Leão,1946-11-13,967.620.154-63,75275-869,Dias,RR,Brasil,F,0300 007 7097,96762015463@exemplo.com.br,2023-10-22
5026e860-ddf7-402f-b5e7-eaa006ea0aab,Mariane Leão,1934-10-03,046.195.592-37,04231567,Gonçalves,TO,Brasil,M,+55 61 2926-0761,04619559237@exemplo.com.br,2024-02-14
3c66ff53-7212-4bfd-90f2-e1031965e9a6,Danilo Macedo,1934-10-11,365.963.908-72,20066-622,Camargo do Sul,AP,Brasil,F,51 9318 4763,36596390872@exemplo.com.br,2024-06-15
6cf878b9-c30b-470d-a0bf-f18cd51dbf79,Cauê Santos,1936-01-17,139.705.424-63,08911-822,Castro,MS,Brasil,M,(031) 9613 1783,13970542463@exemplo.com.br,2023-10-08
29bd5028-b199-4722-9331-0fdef8d86c2d,Manuella Siqueira,2005-04-14,639.127.379-16,69727-781,Ferreira,MA,Brasil,M,(041) 3621-5322,63912737916@exemplo.com.br,2023-06-12
4117de60-910e-4ed4-a0bf-38b50f596073,Eduardo da Mota,1961-07-26,210.780.051-47,49539898,Caldeira dos Dourados,MA,Brasil,F,+55 (051) 4244-7728,21078005147@exemplo.com.br,2023-06-12
16ccace9-6012-4ca4-ac5c-55a76ce49657,Maria Laura Leão,1945-09-01,993.123.077-11,83288785,Leão,RO,Brasil,M,+55 61 4591-5578,99312307711@exemplo.com.br,2024-07-22
8e429883-a364-4333-876c-2011294c1f7c,Noah Rocha,1981-07-28,408.044.177-70,15667-932,Vargas,RO,Brasil,F,+55 (041) 2945 0390,40804417770@exemplo.com.br,2025-04-12
5232eda5-99b2-4a81-8954-3ee42b179463,Miguel Nunes,1989-09-17,607.241.763-90,98907-137,da Costa,AP,Brasil,F,51 9776 4599,60724176390@exemplo.com.br,2024-11-09
23f738d5-4365-45aa-be7a-2aa24d23f4df,Isabella Nunes,1985-06-25,523.883.798-44,44182-152,Moreira,MG,Brasil,F,+55 71 5627-1561,52388379844@exemplo.com.br,2024-10-17
288e9068-5f87-4ad7-a6b7-a990ba3376cf,Esther Rezende,1966-09-22,737.358.295-80,98608-144,Aragão do Amparo,PE,Brasil,F,+55 81 7277 5474,73735829580@exemplo.com.br,2023-08-10
184f6733-4673-4c4a-b338-162fb2997c6b,Carolina Dias,1935-03-25,550.355.711-00,17265-686,Lima,PI,Brasil,F,0900 846 6116,55035571100@exemplo.com.br,2025-05-06
491ee70e-60b2-41f2-bf93-a45a0dc164fc,Sra. Maria Liz Aragão,1946-08-02,456.646.647-77,74641178,Sampaio Paulista,MT,Brasil,F,(071) 2669 0987,45664664777@exemplo.com.br,2023-11-08
a3b98fcc-51bd-4a0c-93d6-d31050aeedd8,Luigi Silveira,1965-10-11,331.483.338-42,28352374,Dias de Fernandes,BA,Brasil,M,0300-922-4913,33148333842@exemplo.com.br,2025-06-03
7f5bbe27-aa1d-4f12-b39c-56a5e50a6ee0,Samuel da Mota,1958-02-20,770.628.998-39,85216636,Azevedo,RR,Brasil,M,0800 722 3603,77062899839@exemplo.com.br,2024-01-27
d859ea8e-8249-48a0-8c1b-a4bf674a5348,Mirella Cassiano,1962-05-21,350.974.832-85,60180174,Machado da Prata,RO,Brasil,F,(011) 3512-7595,35097483285@exemplo.com.br,2024-01-14
bb9d81d0-922e-4ddf-8513-1fa49f6d318f,Arthur Gabriel Nascimento,1938-12-29,787.528.281-83,51557001,Vieira,CE,Brasil,M,+55 61 8482-1539,78752828183@exemplo.com.br,2024-10-21
262a8dee-b517-41ff-87b5-acb25b96135f,Heloisa Camargo,1967-08-07,167.958.428-02,55323-890,Lopes,MG,Brasil,M,(071) 8032 6797,16795842802@exemplo.com.br,2025-01-08
1ef51928-580f-4343-9357-c813f60ef7c5,Sr. Thiago Câmara,1977-06-24,277.648.037-55,06603-124,Alves,RO,Brasil,M,(084) 3481-5146,27764803755@exemplo.com.br,2023-11-21
ce175d3e-7f4f-46a7-868f-87e3596c08db,Larissa Brito,2001-01-03,009.032.389-86,60858113,da Rocha de Ribeiro,MS,Brasil,F,+55 (081) 0313 7851,00903238986@exemplo.com.br,2024-05-17
76bf13a5-3699-4386-a0dd-e7c5f95a7598,Otávio Albuquerque,2003-12-22,194.381.008-42,52334-674,Albuquerque do Norte,RN,Brasil,M,84 0068-7378,19438100842@exemplo.com.br,2024-08-27
13d60bcd-57e9-44d2-8fc1-a3bfe363722b,Dra. Ester Costa,1994-02-20,777.571.713-15,39022-198,Araújo,GO,Brasil,M,+55 71 7765 3732,77757171315@exemplo.com.br,2023-06-13
0214985b-0ed6-4887-a209-04990d946cdb,Dra. Sophia Novais,2000-06-26,675.042.144-23,55290-330,Martins,PE,Brasil,F,+55 81 2788 3074,67504214423@exemplo.com.br,2023-09-25
c90b2be9-5cf2-4277-aba9-812c81310c64,Theodoro Carvalho,1964-04-14,195.354.444-72,75350-510,da Mata,BA,Brasil,M,(011) 9817 1971,19535444472@exemplo.com.br,2024-10-02
308e20c9-6dd2-4325-abff-98bfb57dda27,Pedro Ribeiro,1953-01-24,444.329.253-08,08303560,Rocha das Pedras,CE,Brasil,M,+55 (084) 7303 7093,44432925308@exemplo.com.br,2024-03-31
0b68aea5-b7bb-4389-a431-cc791adfc15c,Isis Aparecida,1996-09-29,722.485.598-95,01469037,Gonçalves das Pedras,PI,Brasil,M,84 0479-7033,72248559895@exemplo.com.br,2025-03-15
5770bda3-e383-4832-b7b1-a9fec353c3dd,Milena Vieira,1985-02-04,668.490.979-42,54200481,Vasconcelos,RN,Brasil,M,41 5994-1634,66849097942@exemplo.com.br,2024-08-25
86ec387f-bb98-44e9-ba10-ea1938b4a361,Maria Cecília da Rosa,1953-09-04,783.011.699-65,58899874,Siqueira da Mata,RS,Brasil,M,+55 (081) 1847 5968,78301169965@exemplo.com.br,2023-11-16
920e3f62-ef51-454d-8b31-65b6711290b5,Sra. Letícia Nogueira,2003-01-22,289.917.920-02,60491325,Fonseca Grande,SP,Brasil,M,+55 61 9977 2612,28991792002@exemplo.com.br,2023-07-26
6b36409d-f855-4a2b-9eda-a4dcf9175868,Gustavo Henrique Pacheco,1996-04-22,274.581.296-34,52745-895,Jesus,MS,Brasil,M,+55 (081) 2473-2476,27458129634@exemplo.com.br,2025-02-11
40531eea-0735-4a5b-bc26-0eb2bccbdbcb,Maria Laura Lopes,1997-05-11,552.072.587-35,64334-344,Borges do Campo,PB,Brasil,F,61 6593 6847,55207258735@exemplo.com.br,2023-09-14
b22133a4-41f8-43c1-8c65-1e09af79be52,Dom da Conceição,1959-02-16,532.399.475-26,06650-031,Monteiro,DF,Brasil,M,+55 (011) 0948-8312,53239947526@exemplo.com.br,2025-02-27
7c46a0ae-e5ce-4897-9709-604a38709196,Mariana Guerra,1981-03-11,171.174.739-60,52881120,Martins,RR,Brasil,M,0500-807-8555,17117473960@exemplo.com.br,2023-12-19
1a891756-a589-4df4-85f0-9c264cdd2aa3,Vinicius Moraes,1969-10-18,321.905.034-86,57193752,Fonseca,PI,Brasil,M,+55 (061) 8055 5661,32190503486@exemplo.com.br,2024-11-01
be48614b-2893-493b-952f-8e77e40e5aa1,Allana Mendonça,1979-12-30,347.330.387-06,21852-560,Oliveira,PI,Brasil,M,+55 31 7245 9687,34733038706@exemplo.com.br,2024-01-06
fc0372fe-ed0b-4d25-95f6-ba2eed6509a0,Fernanda Souza,1978-01-03,589.633.358-20,23246-716,Lima,PI,Brasil,F,84 2884-5180,58963335820@exemplo.com.br,2024-02-28
631d674d-b093-4979-8a12-58bb2cff5f1a,Srta. Maria Eduarda Mendes,1974-03-25,164.716.034-39,48233-801,Santos de Castro,CE,Brasil,F,(011) 2480 2777,16471603439@exemplo.com.br,2025-02-25
9205699b-c8b3-4f99-9cd3-4a930c1d3ca7,Sr. Marcelo Caldeira,1952-08-09,716.857.941-85,34591926,Azevedo de Leão,PR,Brasil,F,+55 41 0559 7282,71685794185@exemplo.com.br,2024-03-17
4024b3f6-d1ab-40c1-8f9c-079d7ead9676,Diogo Almeida,1958-02-06,975.671.421-26,60985132,Cassiano Grande,PE,Brasil,M,(051) 4854-2184,97567142126@exemplo.com.br,2025-05-08
ebe97963-25e6-4ad0-b041-d6be4458f5c6,Maria Luiza Albuquerque,1985-02-12,055.199.825-22,22377-663,Montenegro de Pimenta,PE,Brasil,F,(061) 1381 5088,05519982522@exemplo.com.br,2025-02-07
6d368b45-edb1-4872-a42d-345be4dda733,João Gabriel Souza,1989-10-29,675.194.929-32,74694443,Siqueira,PB,Brasil,M,+55 (051) 6403-5764,67519492932@exemplo.com.br,2024-05-27
cbc80f9a-9dc6-4bf3-9caf-b69568a93857,Ana Sophia Vieira,1946-04-27,026.207.851-28,87009-643,Vieira,PA,Brasil,F,+55 71 5547 4071,02620785128@exemplo.com.br,2024-11-02
0f391df2-59f7-42d9-a5c4-54e5d335d06b,Sra. Maria Jesus,1935-07-28,970.803.000-65,83550-455,da Cunha Verde,SP,Brasil,F,+55 (011) 7753 8142,97080300065@exemplo.com.br,2024-02-10
b893b1e1-383e-4d07-a23f-dedeff42a7e3,Sophia Pereira,1991-06-27,923.123.348-92,14065-818,Leão de Casa Grande,GO,Brasil,M,(061) 6422-8879,92312334892@exemplo.com.br,2025-03-08
83e37fc3-cc3b-42c7-934e-6184792bf66d,Laura Fonseca,1970-08-18,562.403.810-14,07369-458,Viana de Marques,SC,Brasil,F,(071) 9630 7840,56240381014@exemplo.com.br,2025-03-27
dbd29914-6e55-4ab5-b1f5-bf62d528d1ad,Vinícius Lopes,1993-07-31,121.662.328-46,50199-072,Garcia,AC,Brasil,F,(061) 7002-1496,12166232846@exemplo.com.br,2025-03-09
f57df8d6-9abb-4024-9a4b-f27f5e5ec677,Benjamin Rezende,1957-11-01,406.826.847-28,58656943,Correia,RJ,Brasil,F,(041) 4777-4633,40682684728@exemplo.com.br,2024-03-17
13ff703f-7f22-4d1a-bea9-a5f5877351e5,Dr. Fernando Brito,1969-06-22,292.699.684-95,30317578,Moura do Galho,PB,Brasil,M,+55 (031) 5765-0012,29269968495@exemplo.com.br,2023-12-08
d5f2bc56-2e6c-40a5-8f6c-8c6ddb2fa438,Antony Albuquerque,1963-06-19,394.142.115-45,99431-873,Câmara,PE,Brasil,M,+55 21 7628-3644,39414211545@exemplo.com.br,2023-07-05
ecf67a18-9994-4e1e-9c5a-afb7055ca405,Mariana Gonçalves,1990-01-05,589.088.758-21,22494-340,Silveira,TO,Brasil,F,61 1317 2481,58908875821@exemplo.com.br,2025-03-10
2bf0ab81-6031-44af-afa9-2a4f674a3967,Murilo Farias,1997-08-28,016.628.388-63,25409008,Barros de Cardoso,SE,Brasil,M,+55 84 8171-3557,01662838863@exemplo.com.br,2025-04-04
9c0736e3-1510-4dc4-ac37-fb92972d3eee,Isadora Costela,1960-02-23,629.910.532-93,54340-015,Rodrigues Alegre,GO,Brasil,M,(031) 4100 9035,62991053293@exemplo.com.br,2023-06-29
e14981c0-ca6e-4f09-a800-0aaa14040e55,Otávio Albuquerque,2005-12-07,007.222.419-46,99209-257,da Conceição do Sul,PB,Brasil,M,+55 21 3207-1879,00722241946@exemplo.com.br,2025-01-20
2cad0ae9-7cd7-4efc-8064-6df1b5969ede,Liz Albuquerque,2004-06-10,375.499.474-02,10356435,Monteiro de Barros,CE,Brasil,F,11 0305 2768,37549947402@exemplo.com.br,2023-10-02
98bab534-6d65-4059-858e-c291187a86ed,Dante Cardoso,1961-02-10,823.565.142-66,38079-480,Cunha,CE,Brasil,M,+55 61 2767-1037,82356514266@exemplo.com.br,2023-07-12
f8bffb53-e8cf-403f-8a39-9d9f7d131e07,Natália Costela,2007-05-08,759.446.731-68,81717408,Marques,RR,Brasil,F,(061) 4164-0965,75944673168@exemplo.com.br,2024-10-10
892d466c-f370-46bd-92fd-441c2f2f9608,Srta. Olivia da Luz,1991-08-18,762.151.253-91,95385372,Montenegro de Duarte,RS,Brasil,M,+55 (011) 9043 7758,76215125391@exemplo.com.br,2023-09-27
a522642a-1d5b-48a0-b412-c69f4255c0e1,Arthur Gabriel Pimenta,1965-10-09,219.693.781-11,45737666,Jesus Alegre,ES,Brasil,M,+55 (031) 6493 0374,21969378111@exemplo.com.br,2025-01-28
